log_id,service,level,message_code,timestamp
LOG606330,kyc-service,INFO,CACHE_HIT,2026-06-04 23:35:33.853095
LOG606331,payments-api,INFO,REQUEST_OK,2026-03-18 14:41:54.291363
LOG606332,notification-svc,WARN,SLOW_QUERY,2026-08-10 18:54:45.913648
LOG606333,auth-service,INFO,APP_START,2026-07-15 00:46:08.245504
LOG606334,core-banking,INFO,APP_START,2026-06-26 13:04:43.913384
LOG606335,payments-api,INFO,APP_START,2026-05-29 19:15:36.607435
LOG606336,core-banking,INFO,APP_START,2026-03-22 22:54:38.097379
LOG606337,payments-api,INFO,CACHE_HIT,2026-02-28 21:47:29.984045
LOG606338,auth-service,INFO,CACHE_HIT,2026-05-05 16:55:01.981925
LOG606339,kyc-service,INFO,CACHE_HIT,2026-06-21 12:21:10.327817
LOG606340,core-banking,INFO,CACHE_HIT,2026-04-27 17:52:07.903234
LOG606341,auth-service,INFO,CACHE_HIT,2026-02-26 10:19:47.806665
LOG606342,payments-api,INFO,APP_START,2026-05-16 13:56:17.491506
LOG606343,kyc-service,INFO,CACHE_HIT,2026-03-30 10:29:14.718183
LOG606344,notification-svc,INFO,REQUEST_OK,2026-04-29 07:49:32.067732
LOG606345,ledger-svc,INFO,REQUEST_OK,2026-04-07 13:26:41.852538
LOG606346,core-banking,WARN,SLOW_QUERY,2026-08-01 02:06:15.887463
LOG606347,kyc-service,INFO,APP_START,2026-05-23 07:41:23.954331
LOG606348,kyc-service,INFO,CACHE_HIT,2026-03-09 01:59:54.797982
LOG606349,notification-svc,INFO,REQUEST_OK,2026-05-13 05:10:48.199795
LOG606350,ledger-svc,INFO,CACHE_HIT,2026-02-27 03:59:34.809046
LOG606351,core-banking,WARN,CACHE_MISS,2026-03-30 09:01:34.434488
LOG606352,kyc-service,INFO,APP_START,2026-04-22 00:06:29.490713
LOG606353,notification-svc,WARN,RETRY_ATTEMPT,2026-04-30 05:33:29.981964
LOG606354,payments-api,WARN,SLOW_QUERY,2026-03-15 13:25:48.905516
LOG606355,core-banking,ERROR,NPE,2026-06-29 02:34:59.887985
LOG606356,notification-svc,WARN,CACHE_MISS,2026-04-16 03:24:29.041831
LOG606357,kyc-service,INFO,CACHE_HIT,2026-03-28 01:53:54.204118
LOG606358,notification-svc,INFO,CACHE_HIT,2026-06-14 19:12:25.496110
LOG606359,payments-api,INFO,REQUEST_OK,2026-08-05 19:20:12.183441
LOG606360,kyc-service,INFO,APP_START,2026-06-27 16:15:36.715250
LOG606361,kyc-service,INFO,APP_START,2026-03-09 20:43:25.048345
LOG606362,ledger-svc,INFO,CACHE_HIT,2026-04-02 04:38:42.065352
LOG606363,kyc-service,INFO,APP_START,2026-03-03 08:55:13.722546
LOG606364,notification-svc,INFO,CACHE_HIT,2026-07-03 14:44:17.228161
LOG606365,ledger-svc,INFO,REQUEST_OK,2026-04-04 07:53:36.807530
LOG606366,notification-svc,INFO,APP_START,2026-03-16 00:42:00.128198
LOG606367,notification-svc,INFO,CACHE_HIT,2026-04-15 01:22:01.101368
LOG606368,kyc-service,INFO,APP_START,2026-08-19 23:42:38.689051
LOG606369,notification-svc,INFO,REQUEST_OK,2026-06-01 23:15:26.749855
LOG606370,core-banking,INFO,REQUEST_OK,2026-06-10 06:46:55.564922
LOG606371,core-banking,WARN,CACHE_MISS,2026-02-26 07:13:05.723886
LOG606372,ledger-svc,INFO,CACHE_HIT,2026-04-26 11:57:52.705060
LOG606373,payments-api,INFO,REQUEST_OK,2026-03-21 15:24:06.924705
LOG606374,core-banking,INFO,CACHE_HIT,2026-03-02 11:46:56.887122
LOG606375,payments-api,INFO,CACHE_HIT,2026-04-06 22:47:40.190593
LOG606376,core-banking,ERROR,DB_CONN_FAILURE,2026-07-11 11:03:01.404178
LOG606377,kyc-service,INFO,APP_START,2026-03-22 15:05:57.584111
LOG606378,payments-api,INFO,APP_START,2026-06-03 19:26:58.731913
LOG606379,auth-service,INFO,CACHE_HIT,2026-06-21 00:44:14.857476
LOG606380,payments-api,WARN,CACHE_MISS,2026-05-02 12:43:53.809646
LOG606381,core-banking,INFO,CACHE_HIT,2026-05-01 21:11:33.011808
LOG606382,ledger-svc,INFO,REQUEST_OK,2026-02-25 13:18:44.453034
LOG606383,payments-api,ERROR,DB_CONN_FAILURE,2026-03-22 23:29:17.563787
LOG606384,payments-api,INFO,CACHE_HIT,2026-06-12 05:23:12.705135
LOG606385,auth-service,INFO,APP_START,2026-06-04 01:18:48.411354
LOG606386,kyc-service,INFO,REQUEST_OK,2026-06-26 06:32:27.774049
LOG606387,payments-api,WARN,RETRY_ATTEMPT,2026-05-19 19:29:33.709141
LOG606388,core-banking,WARN,CACHE_MISS,2026-03-28 15:32:16.840008
LOG606389,kyc-service,INFO,CACHE_HIT,2026-06-27 14:12:39.996503
LOG606390,ledger-svc,INFO,CACHE_HIT,2026-07-26 04:43:24.894431
LOG606391,auth-service,WARN,SLOW_QUERY,2026-03-04 07:00:55.650071
LOG606392,kyc-service,INFO,REQUEST_OK,2026-05-09 23:39:54.401857
LOG606393,kyc-service,INFO,APP_START,2026-03-10 07:47:30.012303
LOG606394,payments-api,WARN,RETRY_ATTEMPT,2026-06-06 16:01:57.633033
LOG606395,core-banking,INFO,CACHE_HIT,2026-08-05 13:00:05.237211
LOG606396,auth-service,INFO,REQUEST_OK,2026-06-11 20:00:41.866539
LOG606397,notification-svc,ERROR,NPE,2026-06-25 17:03:40.887150
LOG606398,kyc-service,INFO,CACHE_HIT,2026-03-16 19:20:42.927693
LOG606399,ledger-svc,INFO,REQUEST_OK,2026-08-02 21:07:18.738968
LOG606400,auth-service,WARN,CACHE_MISS,2026-02-25 15:25:57.383765
LOG606401,core-banking,INFO,REQUEST_OK,2026-07-14 10:33:15.053988
LOG606402,ledger-svc,INFO,APP_START,2026-03-17 23:04:40.796712
LOG606403,ledger-svc,INFO,REQUEST_OK,2026-05-20 12:15:47.553549
LOG606404,auth-service,INFO,REQUEST_OK,2026-04-15 22:06:56.306811
LOG606405,notification-svc,INFO,CACHE_HIT,2026-07-29 14:09:38.659998
LOG606406,ledger-svc,INFO,CACHE_HIT,2026-03-09 14:17:31.865260
LOG606407,ledger-svc,INFO,REQUEST_OK,2026-07-27 17:03:13.209828
LOG606408,auth-service,INFO,APP_START,2026-05-20 00:35:42.022798
LOG606409,ledger-svc,INFO,APP_START,2026-03-12 11:43:08.410565
LOG606410,kyc-service,INFO,CACHE_HIT,2026-07-26 04:51:23.760896
LOG606411,ledger-svc,INFO,CACHE_HIT,2026-06-10 20:30:42.535063
LOG606412,auth-service,WARN,RETRY_ATTEMPT,2026-02-25 21:10:43.655811
LOG606413,kyc-service,INFO,REQUEST_OK,2026-06-01 14:51:48.865843
LOG606414,notification-svc,INFO,APP_START,2026-06-07 12:41:05.016384
LOG606415,notification-svc,INFO,REQUEST_OK,2026-05-04 05:00:37.918757
LOG606416,kyc-service,INFO,APP_START,2026-08-16 15:55:41.762821
LOG606417,ledger-svc,INFO,APP_START,2026-04-19 22:53:45.765586
LOG606418,notification-svc,INFO,CACHE_HIT,2026-08-06 19:36:05.832713
LOG606419,core-banking,ERROR,DB_CONN_FAILURE,2026-06-23 17:25:37.847969
LOG606420,kyc-service,WARN,SLOW_QUERY,2026-04-05 17:42:12.530764
LOG606421,ledger-svc,INFO,CACHE_HIT,2026-07-15 21:22:22.558618
LOG606422,payments-api,WARN,SLOW_QUERY,2026-04-24 21:49:32.434754
LOG606423,auth-service,WARN,RETRY_ATTEMPT,2026-04-19 13:30:40.900741
LOG606424,kyc-service,INFO,APP_START,2026-05-24 05:40:48.046781
LOG606425,ledger-svc,WARN,SLOW_QUERY,2026-07-28 16:46:20.801490
LOG606426,auth-service,INFO,APP_START,2026-05-11 05:41:52.232636
LOG606427,ledger-svc,WARN,SLOW_QUERY,2026-03-20 17:46:37.833352
LOG606428,notification-svc,INFO,APP_START,2026-03-19 07:00:24.912796
LOG606429,notification-svc,INFO,CACHE_HIT,2026-05-13 18:26:03.398551
LOG606430,notification-svc,WARN,CACHE_MISS,2026-05-09 19:50:19.590914
LOG606431,ledger-svc,INFO,APP_START,2026-08-16 10:02:47.450309
LOG606432,payments-api,INFO,REQUEST_OK,2026-07-24 05:21:27.997907
LOG606433,kyc-service,INFO,APP_START,2026-07-30 16:59:47.390704
LOG606434,payments-api,INFO,APP_START,2026-04-10 10:57:34.429813
LOG606435,notification-svc,INFO,CACHE_HIT,2026-04-08 06:25:16.537812
LOG606436,ledger-svc,INFO,REQUEST_OK,2026-07-25 10:35:03.708085
LOG606437,payments-api,INFO,REQUEST_OK,2026-08-05 00:21:48.977209
LOG606438,kyc-service,INFO,CACHE_HIT,2026-04-18 10:53:37.451465
LOG606439,kyc-service,INFO,CACHE_HIT,2026-07-07 15:17:40.409627
LOG606440,kyc-service,ERROR,DB_CONN_FAILURE,2026-06-24 04:10:56.667963
LOG606441,payments-api,INFO,CACHE_HIT,2026-03-10 02:04:34.636182
LOG606442,auth-service,INFO,CACHE_HIT,2026-05-27 21:09:08.538079
LOG606443,kyc-service,INFO,REQUEST_OK,2026-03-07 09:41:29.748259
LOG606444,core-banking,INFO,APP_START,2026-05-05 14:35:29.395410
LOG606445,core-banking,INFO,APP_START,2026-03-22 15:33:33.525657
LOG606446,kyc-service,INFO,REQUEST_OK,2026-04-10 03:58:56.215123
LOG606447,core-banking,INFO,APP_START,2026-03-31 06:13:01.582292
LOG606448,ledger-svc,INFO,CACHE_HIT,2026-05-28 19:19:26.475417
LOG606449,core-banking,INFO,REQUEST_OK,2026-04-11 21:04:14.270556
LOG606450,notification-svc,INFO,REQUEST_OK,2026-05-07 09:59:54.634636
LOG606451,ledger-svc,INFO,REQUEST_OK,2026-06-15 10:10:35.233582
LOG606452,ledger-svc,INFO,APP_START,2026-03-30 01:39:34.915080
LOG606453,notification-svc,WARN,SLOW_QUERY,2026-05-16 09:58:01.852125
LOG606454,notification-svc,INFO,APP_START,2026-06-23 22:36:31.205480
LOG606455,auth-service,INFO,APP_START,2026-05-25 01:20:50.534414
LOG606456,core-banking,INFO,APP_START,2026-04-27 14:53:17.440152
LOG606457,auth-service,INFO,REQUEST_OK,2026-07-19 08:49:33.727124
LOG606458,kyc-service,INFO,REQUEST_OK,2026-08-13 14:42:43.560433
LOG606459,core-banking,INFO,APP_START,2026-08-15 07:27:46.496757
LOG606460,kyc-service,INFO,REQUEST_OK,2026-05-19 02:46:33.484397
LOG606461,payments-api,INFO,REQUEST_OK,2026-05-15 15:01:23.677000
LOG606462,kyc-service,INFO,REQUEST_OK,2026-05-09 20:56:09.410358
LOG606463,ledger-svc,WARN,RETRY_ATTEMPT,2026-08-09 15:59:54.463922
LOG606464,kyc-service,INFO,CACHE_HIT,2026-06-09 12:56:24.619003
LOG606465,kyc-service,WARN,SLOW_QUERY,2026-03-23 09:49:08.105854
LOG606466,notification-svc,INFO,CACHE_HIT,2026-03-26 21:17:05.343350
LOG606467,core-banking,WARN,RETRY_ATTEMPT,2026-04-07 14:57:57.727220
LOG606468,core-banking,INFO,REQUEST_OK,2026-05-02 06:25:27.546547
LOG606469,kyc-service,INFO,REQUEST_OK,2026-06-27 18:50:35.076782
LOG606470,core-banking,INFO,REQUEST_OK,2026-07-06 05:53:30.566309
LOG606471,ledger-svc,INFO,CACHE_HIT,2026-07-14 22:39:38.593846
LOG606472,auth-service,INFO,APP_START,2026-04-12 16:29:00.215366
LOG606473,notification-svc,WARN,SLOW_QUERY,2026-05-11 16:01:10.436623
LOG606474,payments-api,WARN,SLOW_QUERY,2026-07-12 12:56:54.897220
LOG606475,core-banking,INFO,CACHE_HIT,2026-05-08 04:28:24.518380
LOG606476,kyc-service,WARN,RETRY_ATTEMPT,2026-07-31 10:09:35.510147
LOG606477,payments-api,INFO,REQUEST_OK,2026-05-28 19:20:53.625447
LOG606478,kyc-service,INFO,CACHE_HIT,2026-06-06 22:51:34.033687
LOG606479,payments-api,INFO,CACHE_HIT,2026-07-07 06:36:14.590576
LOG606480,payments-api,INFO,CACHE_HIT,2026-04-05 07:05:52.703399
LOG606481,payments-api,ERROR,TIMEOUT,2026-06-08 23:13:29.823193
LOG606482,kyc-service,ERROR,DB_CONN_FAILURE,2026-07-29 16:02:18.646023
LOG606483,payments-api,INFO,REQUEST_OK,2026-04-19 15:07:01.370398
LOG606484,kyc-service,INFO,REQUEST_OK,2026-05-26 11:00:49.959843
LOG606485,payments-api,INFO,CACHE_HIT,2026-05-02 10:16:49.793140
LOG606486,notification-svc,INFO,REQUEST_OK,2026-04-30 03:40:26.841739
LOG606487,auth-service,INFO,REQUEST_OK,2026-04-09 18:22:12.253140
LOG606488,kyc-service,INFO,CACHE_HIT,2026-05-06 12:52:43.083632
LOG606489,ledger-svc,INFO,REQUEST_OK,2026-08-11 16:40:33.910810
LOG606490,ledger-svc,ERROR,AUTH_FAILURE,2026-03-23 00:26:13.673099
LOG606491,kyc-service,INFO,REQUEST_OK,2026-06-26 22:22:33.621908
LOG606492,notification-svc,INFO,CACHE_HIT,2026-06-05 03:54:05.743929
LOG606493,notification-svc,INFO,APP_START,2026-04-18 21:21:06.245923
LOG606494,ledger-svc,INFO,CACHE_HIT,2026-05-31 15:06:56.843741
LOG606495,payments-api,WARN,CACHE_MISS,2026-05-17 09:53:37.210741
LOG606496,notification-svc,ERROR,UPSTREAM_TIMEOUT,2026-04-29 05:08:56.690723
LOG606497,ledger-svc,INFO,APP_START,2026-07-20 16:41:52.013930
LOG606498,kyc-service,INFO,REQUEST_OK,2026-02-26 14:12:42.626643
LOG606499,notification-svc,INFO,APP_START,2026-07-31 22:12:37.809188
LOG606500,core-banking,INFO,CACHE_HIT,2026-04-14 15:39:05.631211
LOG606501,auth-service,INFO,CACHE_HIT,2026-05-20 08:56:04.700034
LOG606502,auth-service,INFO,CACHE_HIT,2026-05-16 10:00:25.869467
LOG606503,core-banking,INFO,CACHE_HIT,2026-06-02 13:46:23.114084
LOG606504,notification-svc,INFO,CACHE_HIT,2026-08-03 11:45:11.529640
LOG606505,kyc-service,INFO,APP_START,2026-02-23 22:51:34.210444
LOG606506,notification-svc,WARN,RETRY_ATTEMPT,2026-05-25 02:15:40.841520
LOG606507,kyc-service,INFO,REQUEST_OK,2026-07-26 18:33:40.381750
LOG606508,core-banking,INFO,CACHE_HIT,2026-06-02 12:28:11.415326
LOG606509,kyc-service,INFO,REQUEST_OK,2026-04-11 19:28:04.981844
LOG606510,payments-api,INFO,REQUEST_OK,2026-04-28 11:33:59.469377
LOG606511,auth-service,INFO,CACHE_HIT,2026-04-06 15:31:06.975378
LOG606512,notification-svc,WARN,SLOW_QUERY,2026-06-21 04:51:45.768232
LOG606513,payments-api,INFO,APP_START,2026-07-30 03:24:24.818407
LOG606514,notification-svc,WARN,RETRY_ATTEMPT,2026-02-27 22:13:03.660044
LOG606515,core-banking,INFO,APP_START,2026-05-08 11:00:57.626133
LOG606516,kyc-service,WARN,CACHE_MISS,2026-05-26 08:22:08.193025
LOG606517,payments-api,INFO,REQUEST_OK,2026-06-28 09:03:57.191002
LOG606518,ledger-svc,INFO,REQUEST_OK,2026-08-17 19:01:26.281828
LOG606519,kyc-service,INFO,REQUEST_OK,2026-04-20 23:53:45.100021
LOG606520,kyc-service,WARN,SLOW_QUERY,2026-06-16 21:00:09.813819
LOG606521,core-banking,INFO,REQUEST_OK,2026-04-12 16:05:50.069112
LOG606522,kyc-service,WARN,RETRY_ATTEMPT,2026-04-23 01:22:30.844172
LOG606523,payments-api,INFO,REQUEST_OK,2026-06-08 03:30:29.900233
LOG606524,auth-service,INFO,CACHE_HIT,2026-05-03 06:34:22.527789
LOG606525,kyc-service,INFO,CACHE_HIT,2026-06-06 11:43:27.707106
LOG606526,auth-service,INFO,APP_START,2026-04-23 05:43:02.466198
LOG606527,payments-api,INFO,REQUEST_OK,2026-05-09 10:26:01.988246
LOG606528,ledger-svc,INFO,CACHE_HIT,2026-08-12 03:47:43.640631
LOG606529,auth-service,INFO,CACHE_HIT,2026-07-01 21:53:49.481431
LOG606530,core-banking,INFO,APP_START,2026-04-13 21:23:53.487468
LOG606531,kyc-service,INFO,REQUEST_OK,2026-04-13 11:34:48.786825
LOG606532,payments-api,INFO,CACHE_HIT,2026-08-02 01:44:04.458266
LOG606533,core-banking,INFO,REQUEST_OK,2026-02-23 02:31:26.528491
LOG606534,core-banking,INFO,CACHE_HIT,2026-03-16 13:12:50.882056
LOG606535,kyc-service,INFO,CACHE_HIT,2026-08-07 11:49:26.682150
LOG606536,auth-service,INFO,APP_START,2026-03-05 02:16:43.556979
LOG606537,auth-service,INFO,REQUEST_OK,2026-07-03 06:20:32.122136
LOG606538,payments-api,INFO,REQUEST_OK,2026-05-19 21:02:17.612105
LOG606539,kyc-service,WARN,SLOW_QUERY,2026-07-25 23:34:55.725024
LOG606540,auth-service,INFO,CACHE_HIT,2026-07-15 11:46:24.913500
LOG606541,ledger-svc,INFO,CACHE_HIT,2026-08-01 02:38:44.316433
LOG606542,auth-service,INFO,APP_START,2026-07-28 04:23:39.324430
LOG606543,auth-service,INFO,REQUEST_OK,2026-04-10 22:29:17.810056
LOG606544,notification-svc,ERROR,DB_CONN_FAILURE,2026-06-16 01:21:06.574102
LOG606545,notification-svc,INFO,CACHE_HIT,2026-03-17 06:24:39.811546
LOG606546,auth-service,INFO,CACHE_HIT,2026-07-17 23:07:33.391960
LOG606547,kyc-service,INFO,CACHE_HIT,2026-05-24 12:50:49.601447
LOG606548,payments-api,INFO,REQUEST_OK,2026-04-30 02:01:41.732115
LOG606549,kyc-service,INFO,APP_START,2026-03-31 10:24:12.681875
LOG606550,payments-api,ERROR,UPSTREAM_TIMEOUT,2026-05-22 21:06:32.175765
LOG606551,auth-service,INFO,REQUEST_OK,2026-06-13 01:25:21.068896
LOG606552,ledger-svc,INFO,CACHE_HIT,2026-03-24 15:54:03.675298
LOG606553,ledger-svc,INFO,REQUEST_OK,2026-03-07 08:01:56.649836
LOG606554,ledger-svc,INFO,APP_START,2026-06-16 22:13:35.095123
LOG606555,auth-service,ERROR,TIMEOUT,2026-03-25 01:17:26.704256
LOG606556,auth-service,WARN,SLOW_QUERY,2026-06-05 22:36:53.399888
LOG606557,core-banking,INFO,REQUEST_OK,2026-03-26 15:01:29.674216
LOG606558,kyc-service,INFO,REQUEST_OK,2026-03-05 02:06:38.551742
LOG606559,auth-service,INFO,CACHE_HIT,2026-06-18 18:08:53.648274
LOG606560,auth-service,WARN,SLOW_QUERY,2026-03-11 10:32:29.615571
LOG606561,auth-service,INFO,CACHE_HIT,2026-06-02 22:30:30.930053
LOG606562,notification-svc,INFO,REQUEST_OK,2026-03-27 20:49:19.604573
LOG606563,core-banking,WARN,RETRY_ATTEMPT,2026-06-25 13:09:13.002840
LOG606564,kyc-service,WARN,RETRY_ATTEMPT,2026-06-12 01:58:41.928227
LOG606565,ledger-svc,INFO,APP_START,2026-08-02 02:44:48.299038
LOG606566,ledger-svc,INFO,CACHE_HIT,2026-02-27 01:05:12.254962
LOG606567,kyc-service,INFO,CACHE_HIT,2026-03-17 23:18:37.590797
LOG606568,ledger-svc,ERROR,DB_CONN_FAILURE,2026-05-31 06:00:51.299037
LOG606569,notification-svc,INFO,REQUEST_OK,2026-06-15 18:41:05.260988
LOG606570,notification-svc,ERROR,TIMEOUT,2026-04-25 09:58:13.557602
LOG606571,auth-service,INFO,CACHE_HIT,2026-07-14 10:27:47.813577
LOG606572,kyc-service,INFO,REQUEST_OK,2026-05-01 12:13:18.504213
LOG606573,ledger-svc,WARN,RETRY_ATTEMPT,2026-06-07 10:09:09.738444
LOG606574,ledger-svc,INFO,REQUEST_OK,2026-06-16 12:13:34.994978
LOG606575,ledger-svc,WARN,RETRY_ATTEMPT,2026-07-18 10:58:54.332100
LOG606576,kyc-service,INFO,APP_START,2026-03-22 23:07:05.698155
LOG606577,kyc-service,INFO,CACHE_HIT,2026-06-09 07:59:21.480082
LOG606578,core-banking,INFO,REQUEST_OK,2026-05-02 11:42:59.070936
LOG606579,payments-api,ERROR,TIMEOUT,2026-03-08 04:43:21.894692
LOG606580,core-banking,WARN,CACHE_MISS,2026-07-08 01:54:51.043593
LOG606581,ledger-svc,ERROR,AUTH_FAILURE,2026-03-23 13:42:56.554876
LOG606582,auth-service,ERROR,DB_CONN_FAILURE,2026-03-19 23:38:41.125274
LOG606583,auth-service,INFO,REQUEST_OK,2026-06-30 04:49:07.397741
LOG606584,notification-svc,INFO,REQUEST_OK,2026-06-17 09:56:15.776738
LOG606585,core-banking,INFO,APP_START,2026-04-17 20:09:02.542991
LOG606586,notification-svc,WARN,CACHE_MISS,2026-04-12 16:38:07.884896
LOG606587,notification-svc,INFO,CACHE_HIT,2026-07-18 02:09:52.723805
LOG606588,core-banking,INFO,CACHE_HIT,2026-05-19 01:51:54.581415
LOG606589,kyc-service,INFO,APP_START,2026-08-11 23:16:14.235362
LOG606590,auth-service,INFO,REQUEST_OK,2026-07-06 16:20:57.885730
LOG606591,auth-service,INFO,REQUEST_OK,2026-06-29 17:36:59.430235
LOG606592,ledger-svc,WARN,SLOW_QUERY,2026-04-21 03:51:15.842209
LOG606593,core-banking,INFO,CACHE_HIT,2026-04-05 22:02:54.593717
LOG606594,notification-svc,INFO,REQUEST_OK,2026-05-14 11:59:05.252400
LOG606595,auth-service,INFO,APP_START,2026-04-04 01:12:35.090585
LOG606596,auth-service,INFO,APP_START,2026-04-26 03:27:18.708379
LOG606597,kyc-service,INFO,CACHE_HIT,2026-03-07 08:37:09.730297
LOG606598,payments-api,ERROR,NPE,2026-06-27 06:42:17.963851
LOG606599,notification-svc,INFO,CACHE_HIT,2026-07-19 01:30:44.857320
LOG606600,payments-api,INFO,CACHE_HIT,2026-04-30 13:47:03.114255
LOG606601,kyc-service,INFO,APP_START,2026-06-14 10:41:17.148828
LOG606602,core-banking,INFO,REQUEST_OK,2026-08-17 11:12:58.113359
LOG606603,auth-service,INFO,CACHE_HIT,2026-04-06 07:49:05.293813
LOG606604,notification-svc,INFO,REQUEST_OK,2026-07-23 15:50:56.213164
LOG606605,payments-api,WARN,SLOW_QUERY,2026-05-04 04:48:50.241520
LOG606606,kyc-service,INFO,CACHE_HIT,2026-05-16 06:41:20.303989
LOG606607,notification-svc,WARN,RETRY_ATTEMPT,2026-07-11 08:24:57.747754
LOG606608,auth-service,ERROR,DB_CONN_FAILURE,2026-03-27 14:24:36.451307
LOG606609,payments-api,WARN,RETRY_ATTEMPT,2026-03-26 02:30:40.753192
LOG606610,payments-api,INFO,CACHE_HIT,2026-04-20 22:00:17.280876
LOG606611,core-banking,INFO,CACHE_HIT,2026-03-18 16:51:20.881737
LOG606612,payments-api,ERROR,DB_CONN_FAILURE,2026-07-19 17:00:47.620725
LOG606613,core-banking,INFO,APP_START,2026-03-13 05:29:11.438707
LOG606614,auth-service,INFO,CACHE_HIT,2026-07-24 05:01:28.484498
LOG606615,ledger-svc,ERROR,UPSTREAM_TIMEOUT,2026-08-10 22:38:47.806043
LOG606616,notification-svc,ERROR,UPSTREAM_TIMEOUT,2026-08-14 20:56:11.968344
LOG606617,kyc-service,WARN,CACHE_MISS,2026-04-26 11:37:32.603365
LOG606618,notification-svc,INFO,APP_START,2026-05-04 00:23:54.224591
LOG606619,core-banking,INFO,APP_START,2026-06-15 07:05:51.806345
LOG606620,payments-api,WARN,SLOW_QUERY,2026-07-23 16:34:37.561509
LOG606621,notification-svc,WARN,SLOW_QUERY,2026-02-21 13:52:31.140008
LOG606622,notification-svc,INFO,APP_START,2026-08-18 15:43:09.592722
LOG606623,ledger-svc,WARN,CACHE_MISS,2026-06-19 08:02:41.499530
LOG606624,core-banking,ERROR,TIMEOUT,2026-06-21 17:07:58.259109
LOG606625,notification-svc,WARN,RETRY_ATTEMPT,2026-05-22 10:11:56.380320
LOG606626,core-banking,INFO,APP_START,2026-07-31 07:03:21.847116
LOG606627,kyc-service,INFO,REQUEST_OK,2026-07-22 14:17:43.108153
LOG606628,ledger-svc,INFO,CACHE_HIT,2026-04-21 14:15:44.667418
LOG606629,auth-service,INFO,APP_START,2026-05-02 02:11:23.639825
LOG606630,notification-svc,INFO,APP_START,2026-06-21 10:37:10.596434
LOG606631,ledger-svc,INFO,APP_START,2026-06-05 19:28:00.507599
LOG606632,payments-api,INFO,CACHE_HIT,2026-08-16 13:09:01.105761
LOG606633,ledger-svc,WARN,RETRY_ATTEMPT,2026-04-29 14:09:02.814282
LOG606634,kyc-service,INFO,APP_START,2026-08-18 15:09:14.001537
LOG606635,kyc-service,INFO,CACHE_HIT,2026-07-01 01:01:59.952457
LOG606636,kyc-service,WARN,RETRY_ATTEMPT,2026-08-12 00:56:37.907730
LOG606637,payments-api,INFO,REQUEST_OK,2026-05-28 02:26:36.532691
LOG606638,ledger-svc,INFO,APP_START,2026-04-18 17:51:35.177699
LOG606639,auth-service,WARN,CACHE_MISS,2026-02-25 12:20:35.813451
LOG606640,auth-service,ERROR,AUTH_FAILURE,2026-07-09 22:50:21.004383
LOG606641,core-banking,INFO,APP_START,2026-08-17 17:07:19.744731
LOG606642,notification-svc,INFO,REQUEST_OK,2026-05-05 21:26:37.199831
LOG606643,kyc-service,WARN,RETRY_ATTEMPT,2026-08-16 15:51:22.131642
LOG606644,core-banking,INFO,APP_START,2026-03-30 16:41:38.079744
LOG606645,notification-svc,INFO,APP_START,2026-05-01 21:57:43.521786
LOG606646,ledger-svc,WARN,RETRY_ATTEMPT,2026-08-11 09:49:28.154641
LOG606647,kyc-service,INFO,APP_START,2026-07-28 14:53:37.337610
LOG606648,notification-svc,INFO,APP_START,2026-05-09 08:31:53.716944
LOG606649,kyc-service,INFO,CACHE_HIT,2026-03-13 03:07:16.308603
LOG606650,kyc-service,INFO,CACHE_HIT,2026-06-28 14:09:06.654001
LOG606651,ledger-svc,INFO,REQUEST_OK,2026-05-28 20:59:31.719202
LOG606652,core-banking,INFO,APP_START,2026-07-24 03:38:39.984171
LOG606653,kyc-service,WARN,RETRY_ATTEMPT,2026-04-24 16:34:16.337073
LOG606654,ledger-svc,INFO,APP_START,2026-06-02 13:10:51.222728
LOG606655,notification-svc,WARN,CACHE_MISS,2026-06-11 19:23:32.787546
LOG606656,auth-service,WARN,SLOW_QUERY,2026-03-30 15:57:11.271866
LOG606657,core-banking,INFO,APP_START,2026-03-07 12:32:54.291318
LOG606658,kyc-service,INFO,APP_START,2026-08-18 16:08:10.288568
LOG606659,ledger-svc,INFO,CACHE_HIT,2026-06-22 06:49:36.226354
LOG606660,ledger-svc,INFO,APP_START,2026-04-15 21:45:57.712075
LOG606661,ledger-svc,WARN,SLOW_QUERY,2026-04-01 02:24:37.609314
LOG606662,auth-service,INFO,APP_START,2026-04-10 01:43:29.961172
